load_step,load,total_energy,total_energy_change,total_init_energy,total_e_change_from_init,avg_energy,avg_energy_change,avg_init_energy,avg_e_change_from_init,min_iter_total_energy_change,min_iter_avg_energy_change,max_energy,max_force,avg_sigma11,avg_sigma12,avg_sigma22,avg_init_sigma11,avg_init_sigma12,avg_init_sigma22,avg_sigma12_change_from_init,avg_P11,avg_P12,avg_P21,avg_P22,avg_init_P11,avg_init_P12,avg_init_P21,avg_init_P22,participationFraction,m3_participationFraction,nr_elements_with_m3_fix_change,nr_red_q1,nr_red_q2,nr_red_q3,nr_red_q4,nr_red_q1_fixed,nr_red_q2_fixed,nr_red_q3_fixed,nr_red_q4_fixed,max_m3_nr,sum_m3,max_positive_plastic_jump,max_negative_plastic_jump,nr_iterations,nr_func_evals,nr_edge_flips,LBFGS_Term_reason,CG_Term_reason,FIRE_Term_reason,run_time,minimization_time,write_time,est_time_remaining,cmX,cmY,maxX,minX,maxY,minY
11709,0.26708,458.67908019,0.03650992833,458.67908516,-4.9703518243e-06,0.0036694326415,2.9207942664e-07,0.0036694326812,-3.9762814569e-11,0,0,0.19327727877,2.9264579843e-06,-0.048647608456,0.062519843152,0.0065915559322,-0.048652522288,0.062527466071,0.0065812294023,-7.6229188418e-06,-0.064768904033,0.064622787436,-0.0077251924398,0.0076319259222,-0.064776176089,0.064630161888,-0.0077142410403,0.0076210324216,0.077330736653,0,0,86308,24852,8097,5743,47190,15292,47215,15303,3,32767,3,-2,634,1049,0,2,0,0,25d 17h 15m 23s,25d 6h 53m 52.251s,10h 1m 47.146s,99d 18h 32m 8s,158.38511147,124.99985137,317.6623069,0.89230690027,251.83635995,-2.0070090394
11710,0.26709,458.71560931,0.036529128684,458.71561426,-4.9445164905e-06,0.0036697248745,2.9223302947e-07,0.0036697249141,-3.9556131808e-11,0,0,0.19328246418,8.4386478389e-06,-0.048658461961,0.062536889829,0.0065753344746,-0.048663363538,0.062544488326,0.006565041669,-7.5984969187e-06,-0.064786299509,0.064640091688,-0.0077070851246,0.0076137614251,-0.064793547594,0.064647442622,-0.0076961684375,0.0076029047729,0.079608052578,1,1,86321,24838,8099,5742,47202,15281,47218,15299,3,32768,3,-2,554,940,0,2,0,0,25d 17h 17m 2s,25d 6h 55m 30.556s,10h 1m 47.146s,99d 17h 48m 42s,158.38636147,124.99985137,317.66476779,0.89226778663,251.83632268,-2.0070122255
11711,0.2671,458.75215763,0.036548317006,458.75216259,-4.9599772183e-06,0.0036700172611,2.9238653605e-07,0.0036700173007,-3.9679817591e-11,0,0,0.19328764229,2.3694346859e-06,-0.048669301091,0.062553913612,0.0065591464797,-0.048674215824,0.062561533844,0.0065488214221,-7.6202312417e-06,-0.064803672896,0.064657374006,-0.0076890103067,0.0075956315914,-0.064810941928,0.064664745745,-0.0076780623912,0.0075847415553,0.076159606897,0,0,86340,24822,8102,5736,47216,15270,47226,15288,3,32768,3,-2,477,908,0,2,0,0,25d 17h 18m 35s,25d 6h 57m 3.941s,10h 1m 47.146s,99d 16h 54m 47s,158.38761147,124.99985137,317.66722949,0.89222949146,251.83628412,-2.0070153131
11712,0.26711,458.78872512,0.036567490514,458.78873008,-4.9596434906e-06,0.003670309801,2.9253992411e-07,0.0036703098407,-3.9677147852e-11,0,0,0.19329262485,4.6612194112e-06,-0.048680138813,0.062570934846,0.0065429578123,-0.048685053736,0.062578556467,0.0065326346365,-7.6216207092e-06,-0.064821041874,0.064674654389,-0.0076709409331,0.0075775047663,-0.064828314176,0.064682026934,-0.0076599888415,0.0075666129998,0.081336698977,1,1,86354,24811,8102,5733,47223,15260,47233,15284,3,32769,3,-2,649,1112,0,2,0,0,25d 17h 20m 32s,25d 6h 59m 0.085s,10h 1m 47.146s,99d 16h 50m 24s,158.38886147,124.99985137,317.66969443,0.89219443247,251.83623832,-2.0070099002
11713,0.26712,458.82531178,0.036586660787,458.82531674,-4.9603591492e-06,0.0036706024943,2.9269328629e-07,0.0036706025339,-3.9682873307e-11,0,0,0.19329787228,7.9294496284e-06,-0.048690971758,0.062587955314,0.0065267730015,-0.048695890241,0.062595576541,0.006516447179,-7.621227024e-06,-0.064838410633,0.06469193336,-0.0076528713727,0.007559378236,-0.064845682014,0.064699306187,-0.0076419207371,0.0075484874535,0.077505328914,0,0,86362,24803,8102,5733,47224,15259,47240,15277,3,32769,3,-2,466,761,0,2,0,0,25d 17h 21m 52s,25d 7h 20.226s,10h 1m 47.146s,99d 15h 28m 2s,158.39011146,124.99985137,317.67215457,0.89215457338,251.83620368,-2.0070155372
11714,0.26713,458.86191759,0.036605811876,458.86192257,-4.9773454975e-06,0.0036708953408,2.92846495e-07,0.0036708953806,-3.9818763738e-11,0,0,0.19330272174,1.4489431769e-06,-0.048701791764,0.06260495217,0.0065106205256,-0.048706721968,0.06261259585,0.0065002635781,-7.6436795313e-06,-0.064855753323,0.064709189541,-0.0076348369277,0.0075412891828,-0.064863049632,0.064716584029,-0.0076238524452,0.0075303622018,0.075966589942,1,1,86380,24783,8104,5733,47236,15245,47248,15271,3,32768,3,-2,730,1243,0,2,0,0,25d 17h 24m 2s,25d 7h 2m 29.737s,10h 1m 47.146s,99d 15h 52m 41s,158.39136146,124.99985137,317.67461893,0.89211892907,251.83615652,-2.007010246
11715,0.26714,458.89854255,0.03662495982,458.89854752,-4.9676438039e-06,0.0036711883404,2.9299967856e-07,0.0036711883802,-3.9741150475e-11,0,0,0.19330784926,6.3909424017e-06,-0.048712616768,0.062621960476,0.0064944540509,-0.048717540757,0.062629591545,0.0064841123124,-7.631069669e-06,-0.064873110761,0.064726456614,-0.0076167852528,0.0075231811818,-0.064880391183,0.064733839081,-0.0076058192703,0.0075122744281,0.073444729541,1,1,86396,24768,8105,5731,47240,15240,47261,15259,3,32767,3,-2,514,854,0,2,0,0,25d 17h 25m 32s,25d 7h 3m 59.276s,10h 1m 47.146s,99d 14h 51m 2s,158.39261146,124.99985137,317.67707978,0.89207978205,251.83612075,-2.007015108
11716,0.26715,458.93518665,0.036644090733,458.93519163,-4.9883296356e-06,0.0036714814932,2.9315272586e-07,0.0036714815331,-3.9906637023e-11,0,0,0.19331278447,4.9393194098e-06,-0.048723425202,0.062638944465,0.0064783197802,-0.048728364543,0.06264659869,0.0064679470484,-7.6542257595e-06,-0.064890439955,0.064743700806,-0.0075987712842,0.0075051112667,-0.064897747481,0.064751105025,-0.0075877688657,0.007494167707,0.073588613338,0,0,86406,24755,8109,5730,47254,15227,47261,15258,3,32767,3,-2,643,1085,0,2,0,0,25d 17h 27m 25s,25d 7h 5m 52.637s,10h 1m 47.146s,99d 14h 40m 55s,158.39386146,124.99985137,317.67954506,0.89204506377,251.836077,-2.0070125463
11717,0.26716,458.97184986,0.036663214944,458.97185484,-4.9836255016e-06,0.0036717747989,2.9330571955e-07,0.0036717748388,-3.9869003932e-11,0,0,0.19331788958,7.6008910212e-06,-0.048734238869,0.062655939491,0.0064621719027,-0.04873917176,0.062663581519,0.0064518139878,-7.6420272174e-06,-0.064907781938,0.064760954973,-0.0075807395257,0.0074870236983,-0.064915075537,0.064768348087,-0.0075697561677,0.0074760990714,0.073469785382,1,1,86421,24747,8110,5722,47268,15212,47263,15257,3,32768,3,-2,500,772,0,2,0,0,25d 17h 28m 48s,25d 7h 7m 15.102s,10h 1m 47.146s,99d 13h 24m 19s,158.39511146,124.99985137,317.68200574,0.89200573943,251.83604093,-2.0070169442
11718,0.26717,459.00853218,0.036682321557,459.00853719,-5.0104167144e-06,0.0036720682575,2.9345857246e-07,0.0036720682975,-4.0083333788e-11,0,0,0.19332271088,4.4114686643e-06,-0.048745028977,0.062672898106,0.0064460729728,-0.04874998421,0.062680575385,0.0064356673205,-7.6772791485e-06,-0.064925083896,0.06477817334,-0.0075627625134,0.0074689920554,-0.064932416381,0.064785601124,-0.0075517256796,0.0074580127828,0.072301197691,0,0,86441,24726,8113,5720,47283,15198,47271,15248,3,32768,3,-2,719,1205,0,2,0,0,25d 17h 30m 54s,25d 7h 9m 20.200s,10h 1m 47.146s,99d 13h 39m 35s,158.39636146,124.99985137,317.6844705,0.89197050258,251.8359947,-2.00701245
11719,0.26718,459.0452336,0.036701422726,459.0452386,-4.9948678225e-06,0.0036723618688,2.9361138181e-07,0.0036723619088,-3.9958942839e-11,0,0,0.19332764275,8.1390228655e-06,-0.048755825042,0.062689870193,0.0064299582723,-0.048760773103,0.062697532839,0.0064195696002,-7.6626468285e-06,-0.064942400451,0.064795405177,-0.0075447661324,0.0074509401201,-0.064949717202,0.064802818363,-0.0075337499375,0.0074399824188,0.069051077465,1,1,86464,24705,8111,5720,47284,15193,47291,15232,3,32769,3,-2,566,920,0,2,0,0,25d 17h 32m 31s,25d 7h 10m 57.036s,10h 1m 47.146s,99d 12h 54m 10s,158.39761146,124.99985137,317.68693261,0.8919326061,251.83595684,-2.0070149949
11720,0.26719,459.08195411,0.036720508215,459.08195912,-5.0110083976e-06,0.0036726556329,2.9376406572e-07,0.003672655673,-4.0088067414e-11,0,0,0.19333251978,2.4763242484e-06,-0.048766603536,0.062706814468,0.0064138808969,-0.048771567951,0.062714503765,0.0064034561114,-7.6892974933e-06,-0.064959689797,0.064812609866,-0.0075268104437,0.0074329294643,-0.064967032618,0.06482004907,-0.0075157548282,0.0074219317649,0.069854405223,0,0,86477,24692,8110,5721,47290,15185,47297,15228,3,32769,3,-2,579,997,0,2,0,0,25d 17h 34m 16s,25d 7h 12m 42.390s,10h 1m 47.146s,99d 12h 27m 8s,158.39886145,124.99985137,317.68939655,0.89189654819,251.83591545,-2.007014693
11721,0.2672,459.1186937,0.036739582659,459.1186987,-5.0018721822e-06,0.0036729495496,2.9391666127e-07,0.0036729495896,-4.0014977443e-11,0,0,0.19333746322,6.5245254264e-06,-0.048777389215,0.062723771546,0.0063977851381,-0.04878234523,0.062731446881,0.0063873799461,-7.6753341422e-06,-0.064976991177,0.064829827331,-0.0075088341281,0.0074148976657,-0.064984320826,0.06483725263,-0.007497800409,0.0074039223886,0.069216800177,1,1,86494,24675,8111,5720,47298,15175,47307,15220,3,32770,3,-2,558,888,0,2,0,0,25d 17h 35m 50s,25d 7h 14m 15.589s,10h 1m 47.146s,99d 11h 34m 16s,158.40011145,124.99985137,317.69185934,0.891859344,251.83587577,-2.0070159579
11722,0.26721,459.15545234,0.03675864206,459.15545736,-5.0252645565e-06,0.0036732436187,2.9406913648e-07,0.0036732436589,-4.0202116375e-11,0,0,0.19334236578,1.8264663674e-06,-0.048788153875,0.062740696378,0.0063817321273,-0.04879312969,0.062748402798,0.006371285402,-7.7064203427e-06,-0.064994259073,0.064847013828,-0.0074909051186,0.0073969139756,-0.065001621065,0.064854468965,-0.0074798253663,0.0073858918744,0.0712264238,0,0,86514,24654,8110,5722,47308,15166,47316,15210,3,32770,3,-2,794,1412,0,2,0,0,25d 17h 38m 17s,25d 7h 16m 42.628s,10h 1m 47.146s,99d 12h 36m 18s,158.40136145,124.99985137,317.69432379,0.8918237916,251.83582947,-2.0070101329
11723,0.26722,459.19223003,0.03677769523,459.19223505,-5.0129108331e-06,0.0036735378403,2.9422156184e-07,0.0036735378804,-4.0103286577e-11,0,0,0.1933474589,5.2628518303e-06,-0.048798921313,0.062757630927,0.0063656696319,-0.048803893133,0.06276532647,0.0063552336038,-7.6955432585e-06,-0.065011537928,0.064864209552,-0.0074729657144,0.0073789172116,-0.065018887821,0.064871654334,-0.007461897628,0.0073679094667,0.071986899517,0,0,86522,24643,8116,5719,47311,15162,47327,15200,3,32770,3,-2,421,717,0,2,0,0,25d 17h 39m 32s,25d 7h 17m 57.622s,10h 1m 47.146s,99d 11h 4m 47s,158.40261145,124.99985137,317.69678563,0.89178562526,251.8357958,-2.007017068
11724,0.26723,459.22902676,0.03679672308,459.22903179,-5.0355205872e-06,0.003673832214,2.9437378464e-07,0.0036738322543,-4.0284164459e-11,0,0,0.1933519981,2.5891446406e-06,-0.048809672843,0.062774539286,0.0063496430847,-0.048814659353,0.06278225986,0.0063391723207,-7.7205735497e-06,-0.065028786353,0.064881378103,-0.007455062236,0.0073609616888,-0.065036165536,0.064888848929,-0.0074439594942,0.0073499139847,0.0637229084,0,0,86531,24633,8120,5716,47321,15155,47330,15194,3,32770,3,-2,712,1214,0,2,0,0,25d 17h 41m 40s,25d 7h 20m 4.707s,10h 1m 47.146s,99d 11h 24m 15s,158.40386145,124.99985137,317.69925242,0.89175241887,251.83574745,-2.00701055
11725,0.26724,459.2658425,0.03681574725,459.26584753,-5.0281389008e-06,0.00367412674,2.94525978e-07,0.0036741267802,-4.0225111003e-11,0,0,0.19335682513,3.6305948935e-06,-0.048820421766,0.062791446218,0.0063336181374,-0.048825409666,0.062799167059,0.006323146987,-7.720841248e-06,-0.065046035377,0.064898546417,-0.007437161835,0.0073430062052,-0.065053412822,0.06490601635,-0.0074260572897,0.0073319597458,0.066217555792,0,0,86542,24620,8122,5716,47329,15147,47335,15189,3,32770,3,-2,701,1176,0,2,0,0,25d 17h 43m 41s,25d 7h 22m 6.157s,10h 1m 47.146s,99d 11h 31m 40s,158.40511145,124.99985137,317.7017165,0.89171650044,251.83570614,-2.0070100676
11726,0.26725,459.30267726,0.036834754189,459.30268229,-5.0356997008e-06,0.0036744214181,2.9467803351e-07,0.0036744214583,-4.0285597341e-11,0,0,0.19336157523,4.5366668148e-06,-0.048831162026,0.062808342728,0.0063176092014,-0.048836157373,0.062816072831,0.0063071232516,-7.7301030918e-06,-0.065063272859,0.064915704497,-0.007419277466,0.0073250674578,-0.065070660707,0.064923183536,-0.0074081581601,0.007314005544,0.064373245623,1,1,86563,24604,8121,5712,47345,15130,47339,15186,3,32771,3,-2,672,1184,0,2,0,0,25d 17h 45m 43s,25d 7h 24m 7.778s,10h 1m 47.146s,99d 11h 39m 21s,158.40636144,124.99985137,317.70418108,0.89168108403,251.83566476,-2.0070094589
11727,0.26726,459.339531,0.036853746667,459.33953605,-5.0427516953e-06,0.003674716248,2.9482997334e-07,0.0036747162884,-4.0342013584e-11,0,0,0.19336633513,2.7987990955e-06,-0.048841890371,0.062825224267,0.0063016212937,-0.048846896417,0.062832968182,0.0062911155272,-7.7439158072e-06,-0.065080494673,0.064932848277,-0.0074014153121,0.0073071504995,-0.065087897052,0.064940340488,-0.007390275063,0.0072960680783,0.064011053038,0,0,86584,24585,8124,5707,47357,15116,47351,15176,3,32771,3,-2,616,1039,0,2,0,0,25d 17h 47m 32s,25d 7h 25m 56.464s,10h 1m 47.146s,99d 11h 19m 47s,158.40761144,124.99985137,317.70664484,0.89164483732,251.83562504,-2.0070104068
11728,0.26727,459.37640373,0.036872722891,459.37640877,-5.0457201723e-06,0.0036750112298,2.9498178313e-07,0.0036750112702,-4.0365761515e-11,0,0,0.1933711236,9.0138321887e-07,-0.048852615062,0.062842098071,0.0062856410559,-0.048857623547,0.062849848562,0.0062751288308,-7.7504916944e-06,-0.065097707711,0.064949984039,-0.0073835625526,0.0072892433364,-0.065105117728,0.06495748314,-0.0073724141805,0.0072781524013,0.065293389201,0,0,86599,24571,8127,5703,47365,15109,47361,15165,3,32771,3,-2,771,1323,0,2,0,0,25d 17h 49m 50s,25d 7h 28m 13.686s,10h 1m 47.146s,99d 12h 24s,158.40886144,124.99985137,317.7091097,0.89160969688,251.83558088,-2.0070068682
11729,0.26728,459.41329541,0.036891685307,459.41330047,-5.0540985512e-06,0.0036753063633,2.9513348246e-07,0.0036753064037,-4.0432788194e-11,0,0,0.1933758262,5.3470352936e-06,-0.048863334487,0.062858966826,0.0062696705298,-0.048868347023,0.062866721209,0.0062591498041,-7.7543829042e-06,-0.065114915524,0.064967114736,-0.0073657185682,0.0072713449948,-0.06512232963,0.064974617775,-0.0073545626921,0.0072602465196,0.062236452412,0,0,86619,24554,8123,5704,47379,15100,47363,15158,3,32771,3,-2,737,1336,0,2,0,0,25d 17h 52m 6s,25d 7h 30m 30.069s,10h 1m 47.146s,99d 12h 39m 6s,158.41011144,124.99985137,317.71157452,0.89157451715,251.83553932,-2.0070063482
11730,0.26729,459.45020604,0.036910631591,459.45021111,-5.0702324756e-06,0.0036756016483,2.9528505273e-07,0.0036756016889,-4.0561859427e-11,0,0,0.19338044844,7.5638632203e-06,-0.048874036923,0.062875813011,0.0062537328394,-0.048879065232,0.062883588807,0.0062431804901,-7.7757960505e-06,-0.065132100532,0.064984223085,-0.0073479098587,0.0072534814172,-0.065139536304,0.064991747345,-0.0073367199797,0.0072423494606,0.061596701243,0,0,86639,24536,8125,5700,47388,15089,47376,15147,3,32771,3,-2,610,1010,0,2,0,0,25d 17h 53m 52s,25d 7h 32m 15.849s,10h 1m 47.146s,99d 12h 13m 25s,158.41136144,124.99985137,317.71403949,0.89153949263,251.83549916,-2.0070069748
11731,0.2673,459.4871356,0.036929559914,459.48714068,-5.0728655197e-06,0.0036758970848,2.9543647931e-07,0.0036758971254,-4.0582924174e-11,0,0,0.19338515606,5.8756956047e-06,-0.04888473148,0.062892647603,0.0062378096785,-0.048889766453,0.062900433835,0.0062272440109,-7.7862312743e-06,-0.065149273708,0.06500132064,-0.0073301163881,0.0072356332963,-0.065156720175,0.065008854569,-0.0073189125399,0.0072244871644,0.062101329913,1,1,86653,24525,8122,5700,47396,15078,47379,15147,3,32772,3,-2,625,1044,0,2,0,0,25d 17h 55m 42s,25d 7h 34m 5.278s,10h 1m 47.146s,99d 11h 55m 27s,158.41261144,124.99985137,317.71650525,0.89150524974,251.83545692,-2.0070054036
11732,0.26731,459.52408407,0.036948470964,459.52408915,-5.0783723964e-06,0.0036761926726,2.9558776771e-07,0.0036761927132,-4.0626979211e-11,0,0,0.19338975877,1.8609327539e-06,-0.048895416502,0.062909467803,0.0062219052329,-0.048900459795,0.062917267272,0.0062113220606,-7.799469245e-06,-0.065166430295,0.065018403268,-0.0073123433348,0.0072178064862,-0.065173892215,0.065025950999,-0.0073011203388,0.0072066403244,0.06107661298,1,1,86672,24509,8121,5698,47401,15072,47392,15135,3,32773,3,-2,734,1274,0,2,0,0,25d 17h 57m 54s,25d 7h 36m 16.476s,10h 1m 47.146s,99d 12h 23m 4s,158.41386144,124.99985137,317.71897154,0.89147153864,251.83541122,-2.007000722
11733,0.26732,459.56105144,0.03696736815,459.56105652,-5.0794134836e-06,0.0036764884115,2.957389452e-07,0.0036764884522,-4.0635308052e-11,0,0,0.19339457198,1.2870096851e-05,-0.048906099084,0.062926286777,0.0062060049387,-0.048911143602,0.062934086317,0.0061954188252,-7.7995404442e-06,-0.065183588768,0.065035485857,-0.0072945713085,0.0071999788147,-0.065191047667,0.065043032504,-0.0072833485552,0.007188814795,0.062830849528,0,0,86682,24499,8124,5695,47406,15069,47400,15125,3,32773,3,-2,465,758,0,2,0,0,25d 17h 59m 12s,25d 7h 37m 34.708s,10h 1m 47.146s,99d 10h 59m 56s,158.41511143,124.99985137,317.72143282,0.89143282199,251.83537581,-2.0070060391
11734,0.26733,459.59803768,0.036986240368,459.59804279,-5.1031077533e-06,0.0036767843015,2.9588992294e-07,0.0036767843423,-4.082486172e-11,0,0,0.19339907388,1.0888937158e-05,-0.048916765142,0.062943081362,0.0061901386042,-0.04892182497,0.062950904137,0.00617951974,-7.8227741714e-06,-0.065200719822,0.065052542986,-0.0072768369015,0.0071821901927,-0.065208205004,0.065060113969,-0.0072655777969,0.0071709884026,0.057996192485,1,1,86690,24494,8124,5692,47412,15062,47402,15124,3,32774,3,-2,503,834,0,2,0,0,25d 18h 39s,25d 7h 39m 1.017s,10h 1m 47.146s,99d 9h 53m 51s,158.41636143,124.99985137,317.72389897,0.89139896515,251.83533418,-2.0070055066
11735,0.26734,459.63504277,0.037005091345,459.63504789,-5.1149406772e-06,0.0036770803422,2.9604073076e-07,0.0036770803831,-4.091952558e-11,0,0,0.19340352162,4.2822862655e-06,-0.048927419523,0.06295986154,0.0061742894882,-0.048932489816,0.06296769757,0.0061636546135,-7.8360301073e-06,-0.065217833564,0.06506958556,-0.0072591259372,0.0071644239323,-0.065225334924,0.065077169976,-0.0072478446576,0.0071532010589,0.060497552351,1,1,86705,24480,8124,5691,47421,15052,47408,15119,3,32773,3,-2,687,1172,0,2,0,0,25d 18h 2m 41s,25d 7h 41m 3.262s,10h 1m 47.146s,99d 10h 2m 56s,158.41761143,124.99985137,317.72637004,0.89137004141,251.83528452,-2.0069956907
11736,0.26735,459.6720667,0.03702393062,459.67207182,-5.1189027204e-06,0.0036773765336,2.9619144496e-07,0.0036773765746,-4.095122158e-11,0,0,0.19340828208,1.2041429417e-05,-0.048938070243,0.062976635657,0.0061584496928,-0.048943142984,0.062984476595,0.0061478067069,-7.840937834e-06,-0.0652349455,0.065086623881,-0.0072414190145,0.0071466608333,-0.065242447533,0.065094211429,-0.0072301349616,0.0071354360782,0.060821222736,0,0,86723,24463,8124,5690,47431,15041,47416,15112,3,32773,3,-2,512,860,0,2,0,0,25d 18h 4m 12s,25d 7h 42m 33.929s,10h 1m 47.146s,99d 9h 6m 19s,158.41886143,124.99985137,317.72883264,0.89133264231,251.83524697,-2.0069986401
11737,0.26736,459.70910945,0.037042740638,459.70911459,-5.1454556456e-06,0.0036776728756,2.963419251e-07,0.0036776729167,-4.1163644975e-11,0,0,0.19341269841,3.3963743801e-06,-0.048948689392,0.062993363907,0.0061426775935,-0.048953792492,0.063001249562,0.0061319681177,-7.8856548992e-06,-0.065252008603,0.065103615869,-0.0072237829163,0.0071289712379,-0.065259558336,0.06511124863,-0.0072124293036,0.0071176742553,0.055712898864,0,0,86730,24457,8125,5688,47434,15039,47421,15106,3,32773,3,-2,493,930,0,2,0,0,25d 18h 5m 47s,25d 7h 44m 8.820s,10h 1m 47.146s,99d 8h 18m 38s,158.42011143,124.99985137,317.73129864,0.89129864141,251.83520431,-2.0069981105
11738,0.26737,459.74617097,0.037061521968,459.74617611,-5.1382253332e-06,0.0036779693677,2.9649217574e-07,0.0036779694088,-4.1105802789e-11,0,0,0.19341722167,1.0425299768e-06,-0.048959309011,0.063010096626,0.0061268906536,-0.048964410431,0.063017976664,0.0061161972224,-7.8800379539e-06,-0.065269073395,0.065120612113,-0.0072061414376,0.0071112711277,-0.06527662031,0.065128239501,-0.0071947944682,0.0070999859341,0.061771642221,0,0,86741,24446,8125,5688,47443,15030,47423,15104,3,32773,3,-2,817,1443,0,1,0,0,25d 18h 7m 35s,25d 7h 45m 56.267s,10h 1m 47.146s,99d 7h 57m 0s,158.42136143,124.99985137,317.73377186,0.89127186394,251.83515266,-2.0069844231
11739,0.26738,459.78325126,0.037080287794,459.78325641,-5.1531674217e-06,0.00367826601,2.9664230236e-07,0.0036782660513,-4.1225339548e-11,0,0,0.19342160753,1.7036949682e-06,-0.04896990736,0.063026797911,0.0061111542004,-0.048975028842,0.063034708234,0.0061004114875,-7.9103232259e-06,-0.065286108114,0.065137576555,-0.0071885464603,0.0070936200799,-0.065293683973,0.065145234627,-0.0071771542546,0.0070822870984,0.055336944055,0.71444284368,3,86750,24441,8123,5686,47445,15026,47428,15101,3,32776,3,-2,714,1221,0,2,0,0,25d 18h 9m 37s,25d 7h 47m 58.190s,10h 1m 47.146s,99d 8h 5m 23s,158.42261143,124.99985137,317.73623987,0.89123986727,251.8351095,-2.0069826114
11740,0.26739,459.82035028,0.037099021185,459.82035543,-5.1572799293e-06,0.0036785628022,2.9679216948e-07,0.0036785628435,-4.1258239446e-11,0,0,0.19342607258,9.6877328785e-06,-0.04898049158,0.063043478594,0.0060954446882,-0.048985625983,0.063051408374,0.006084676236,-7.9297792079e-06,-0.065303123637,0.065154521962,-0.007170980164,0.007075995712,-0.065310717566,0.065162197954,-0.0071595605389,0.0070646373224,0.055452617564,0,0,86767,24428,8120,5685,47451,15022,47436,15091,3,32776,3,-2,640,1072,0,2,0,0,25d 18h 11m 20s,25d 7h 49m 41.194s,10h 1m 47.146s,99d 7h 34m 46s,158.42386142,124.99985137,317.73870852,0.89120852202,251.83506683,-2.0069793501
11741,0.2674,459.857468,0.037117721519,459.85747317,-5.1679777471e-06,0.003678859744,2.9694177215e-07,0.0036788597853,-4.1343822029e-11,0,0,0.19343045428,1.3686931387e-06,-0.048991067326,0.063060146879,0.0060797505957,-0.048996208995,0.063068087913,0.0060689679247,-7.9410345593e-06,-0.065320122792,0.065171453407,-0.0071534322183,0.0070583899997,-0.065327731963,0.065179142248,-0.0071419955019,0.0070470142249,0.054881962454,1,1,86781,24413,8123,5683,47461,15009,47443,15087,3,32777,3,-2,738,1237,0,2,0,0,25d 18h 14m 21s,25d 7h 51m 45.886s,10h 2m 43.015s,99d 9h 44m 17s,158.42511142,124.99985137,317.74117855,0.891178549,251.83501919,-2.0069727255
